tax_id,address,city,zip,beds,baths,sqft,year_built,property_type,sale_date,sale_price,file,sub_address,search_by_address,geometry,lat,lng
1500654,358 N Chipmunk CIR,Silverthorne,80498,3,2,1726,2002,Sfr,6/15/18,597000,2018,358 N Chipmunk CIR,358+N+Chipmunk+CIR+Silverthorne+CO,"{'lat': 39.6521773, 'lng': -106.0863614}",39.6521773,-106.0863614
1500476,1612 N Chipmunk LN,Silverthorne,80498,4,2,2215,1979,Sfr,9/19/18,675000,2018,1612 N Chipmunk LN,1612+N+Chipmunk+LN+Silverthorne+CO,"{'lat': 39.6516394, 'lng': -106.0854428}",39.6516394,-106.08544280000001
1500402,138 Woodchuck CT,Silverthorne,80498,3,2,1327,1976,Sfr,6/1/18,545000,2018,138 Woodchuck CT,138+Woodchuck+CT+Silverthorne+CO,"{'lat': 39.6509371, 'lng': -106.084019}",39.65093710000001,-106.084019
1500398,145 Woodchuck CT,Silverthorne,80498,3,2,1364,1976,Sfr,5/11/18,530000,2018,145 Woodchuck CT,145+Woodchuck+CT+Silverthorne+CO,"{'lat': 39.6504791, 'lng': -106.0844783}",39.650479100000005,-106.0844783
1500604,113 S Badger LN,Silverthorne,80498,2,3,1777,1982,Sfr,9/21/18,550000,2018,113 S Badger LN,113+S+Badger+LN+Silverthorne+CO,"{'lat': 39.652107, 'lng': -106.0830175}",39.652107,-106.08301750000001
1500205,871 Mesa DR,Silverthorne,80498,4,2,2240,1971,Sfr,6/18/18,800000,2018,871 Mesa DR,871+Mesa+DR+Silverthorne+CO,"{'lat': 39.6395415, 'lng': -106.0742823}",39.6395415,-106.07428229999998
1500172,911 Mesa DR,Silverthorne,80498,3,4,3159,1965,Sfr,11/19/18,1275000,2018,911 Mesa DR,911+Mesa+DR+Silverthorne+CO,"{'lat': 39.6398201, 'lng': -106.0743971}",39.6398201,-106.07439709999998
1400033,996 Blue Ridge RD,Silverthorne,80498,3,4,3281,2002,Sfr,12/5/18,1250000,2018,996 Blue Ridge RD,996+Blue+Ridge+RD+Silverthorne+CO,"{'lat': 39.7471545, 'lng': -106.1384766}",39.7471545,-106.13847659999999
1300590,105 A RD,Silverthorne,80498,1,1,702,1965,Sfr,7/25/18,345160,2018,105 A RD,105+A+RD+Silverthorne+CO,"{'lat': 39.6333376, 'lng': -106.0619803}",39.6333376,-106.0619803
1300323,1148 Royal Buffalo DR,Silverthorne,80498,4,2,2080,1972,Sfr,3/6/18,678000,2018,1148 Royal Buffalo DR,1148+Royal+Buffalo+DR+Silverthorne+CO,"{'lat': 39.621731, 'lng': -106.085948}",39.621731,-106.085948
1301049,119 N RD,Silverthorne,80498,1,1,496,1966,Sfr,11/2/18,270000,2018,119 N RD,119+N+RD+Silverthorne+CO,"{'lat': 39.6387472, 'lng': -106.0659745}",39.6387472,-106.06597450000001
1300441,287 Royal Red Bird DR,Silverthorne,80498,2,1,1200,1970,Sfr,10/2/18,544900,2018,287 Royal Red Bird DR,287+Royal+Red+Bird+DR+Silverthorne+CO,"{'lat': 39.6239077, 'lng': -106.0869585}",39.623907700000004,-106.0869585
1301038,131 Aa RD,Silverthorne,80498,1,1,640,1966,Sfr,7/3/18,501000,2018,131 Aa RD,131+Aa+RD+Silverthorne+CO,"{'lat': 39.6417558, 'lng': -106.0628432}",39.6417558,-106.0628432
1300783,486 Sage Creek Canyon DR,Silverthorne,80498,3,4,5352,2007,Sfr,11/13/18,1900000,2018,486 Sage Creek Canyon DR,486+Sage+Creek+Canyon+DR+Silverthorne+CO,"{'lat': 39.6688183, 'lng': -106.0853486}",39.6688183,-106.0853486
1300570,217 G RD,Silverthorne,80498,2,2,1296,1966,Sfr,9/12/18,567000,2018,217 G RD,217+G+RD+Silverthorne+CO,"{'lat': 39.635129, 'lng': -106.0654326}",39.635129,-106.0654326
1300429,438 D RD,Silverthorne,80498,1,1,840,1965,Sfr,3/16/18,505000,2018,438 D RD,438+D+RD+Silverthorne+CO,"{'lat': 39.6371545, 'lng': -106.0577996}",39.6371545,-106.05779960000001
1301048,393 Ptarmigan TRL,Silverthorne,80498,5,4,3337,1965,Sfr,7/18/18,800000,2018,393 Ptarmigan TRL,393+Ptarmigan+TRL+Silverthorne+CO,"{'lat': 39.6327179, 'lng': -106.0608262}",39.6327179,-106.06082620000001
1300929,1169 Royal Buffalo DR,Silverthorne,80498,4,2,1496,1970,Sfr,6/22/18,680000,2018,1169 Royal Buffalo DR,1169+Royal+Buffalo+DR+Silverthorne+CO,"{'lat': 39.6219057, 'lng': -106.0852781}",39.621905700000006,-106.0852781
1300917,1397 Rainbow DR,Silverthorne,80498,2,1,888,1965,Sfr,9/6/18,575000,2018,1397 Rainbow DR,1397+Rainbow+DR+Silverthorne+CO,"{'lat': 39.6490063, 'lng': -106.0726748}",39.649006299999996,-106.07267479999999
1300393,166 Royal Red Bird DR,Silverthorne,80498,3,2,1992,1971,Sfr,4/6/18,669000,2018,166 Royal Red Bird DR,166+Royal+Red+Bird+DR+Silverthorne+CO,"{'lat': 39.6232808, 'lng': -106.0891631}",39.623280799999996,-106.08916310000001
1300616,1338 Rainbow DR,Silverthorne,80498,4,2,1367,1966,Sfr,12/28/18,550000,2018,1338 Rainbow DR,1338+Rainbow+DR+Silverthorne+CO,"{'lat': 39.6472177, 'lng': -106.072537}",39.647217700000006,-106.07253700000001
1300633,551 Palmers DR,Silverthorne,80498,3,3,2772,1992,Sfr,10/1/18,850000,2018,551 Palmers DR,551+Palmers+DR+Silverthorne+CO,"{'lat': 39.6388342, 'lng': -106.0687252}",39.6388342,-106.0687252
1300343,441 Clayton RD,Silverthorne,80498,4,3,2715,1972,Sfr,9/17/18,795000,2018,441 Clayton RD,441+Clayton+RD+Silverthorne+CO,"{'lat': 39.6395483, 'lng': -106.0715956}",39.639548299999994,-106.0715956
1300404,23 Hillside DR,Silverthorne,80498,3,4,4338,2016,Sfr,5/7/18,1175000,2018,23 Hillside DR,23+Hillside+DR+Silverthorne+CO,"{'lat': 39.6627158, 'lng': -106.0780337}",39.6627158,-106.0780337
1300461,352 Lakeview CIR,Silverthorne,80498,4,3,2462,1995,Sfr,9/5/18,1190000,2018,352 Lakeview CIR,352+Lakeview+CIR+Silverthorne+CO,"{'lat': 39.6662761, 'lng': -106.0661205}",39.6662761,-106.06612050000001
1300426,657 Sage Creek Canyon DR,Silverthorne,80498,3,2,2534,1970,Sfr,12/13/18,1125000,2018,657 Sage Creek Canyon DR,657+Sage+Creek+Canyon+DR+Silverthorne+CO,"{'lat': 39.6706, 'lng': -106.086664}",39.6706,-106.08666399999998
1300662,416 Springbeauty DR,Silverthorne,80498,3,4,3467,1990,Sfr,4/27/18,1195000,2018,416 Springbeauty DR,416+Springbeauty+DR+Silverthorne+CO,"{'lat': 39.6236609, 'lng': -106.1003006}",39.6236609,-106.10030060000001
1300127,909 Palmers DR,Silverthorne,80498,4,4,2151,1967,Sfr,8/3/18,592000,2018,909 Palmers DR,909+Palmers+DR+Silverthorne+CO,"{'lat': 39.6399485, 'lng': -106.0691844}",39.639948499999996,-106.0691844
1300086,137 Springbeauty DR,Silverthorne,80498,2,2,1932,1994,Sfr,6/20/18,715000,2018,137 Springbeauty DR,137+Springbeauty+DR+Silverthorne+CO,"{'lat': 39.6229213, 'lng': -106.0969714}",39.6229213,-106.09697140000002
1200226, 332nd,Frisco,80443,4,4,3335,1998,Sfr,6/7/18,1074000,2018,332nd,332nd+Frisco+CO,"{'lat': 39.5744309, 'lng': -106.0975203}",39.5744309,-106.0975203
1300223,541 Z RD,Silverthorne,80498,3,2,2434,1961,Sfr,9/26/18,550975,2018,541 Z RD,541+Z+RD+Silverthorne+CO,"{'lat': 39.6398686, 'lng': -106.0554148}",39.6398686,-106.05541480000001
1300113,28 Summit DR,Dillon,80435,3,3,2208,1971,Sfr,2/1/18,725000,2018,28 Summit DR,28+Summit+DR+Dillon+CO,"{'lat': 39.6006087, 'lng': -106.0076653}",39.60060870000001,-106.0076653
1300012,76 B RD,Silverthorne,80498,2,1,600,1966,Sfr,9/14/18,275000,2018,76 B RD,76+B+RD+Silverthorne+CO,"{'lat': 39.6331439, 'lng': -106.0613777}",39.6331439,-106.0613777
1300247,186 Springbeauty DR,Silverthorne,80498,5,3,2491,1992,Sfr,8/30/18,820000,2018,186 Springbeauty DR,186+Springbeauty+DR+Silverthorne+CO,"{'lat': 39.6232742, 'lng': -106.095869}",39.623274200000004,-106.095869
1200061,52 Aspen DR,Frisco,80443,5,4,4356,1973,Sfr,5/1/18,940000,2018,52 Aspen DR,52+Aspen+DR+Frisco+CO,"{'lat': 39.57317219999999, 'lng': -106.1046882}",39.57317219999999,-106.1046882
1200217, 557th,Frisco,80443,4,3,3160,1974,Sfr,3/23/18,1234000,2018,557th,557th+Frisco+CO,"{'lat': 39.5744309, 'lng': -106.0975203}",39.5744309,-106.0975203
1300008,126 Springbeauty DR,Silverthorne,80498,3,2,1787,1988,Sfr,6/1/18,739000,2018,126 Springbeauty DR,126+Springbeauty+DR+Silverthorne+CO,"{'lat': 39.6225081, 'lng': -106.096558}",39.6225081,-106.096558
1200233,6 Teller ST,Frisco,80443,4,5,3341,2000,Sfr,8/24/18,1212500,2018,6 Teller ST,6+Teller+ST+Frisco+CO,"{'lat': 39.5727823, 'lng': -106.1021215}",39.5727823,-106.10212150000001
1200161,322 Forest DR,Frisco,80443,4,5,6587,1993,Sfr,8/21/18,1900000,2018,322 Forest DR,322+Forest+DR+Frisco+CO,"{'lat': 39.5796255, 'lng': -106.1087074}",39.5796255,-106.1087074
1300266,1258 Rainbow DR,Silverthorne,80498,3,3,3688,1971,Sfr,3/23/18,1300000,2018,1258 Rainbow DR,1258+Rainbow+DR+Silverthorne+CO,"{'lat': 39.64427620000001, 'lng': -106.0722824}",39.64427620000001,-106.0722824
1200151,265 Pine DR,Frisco,80443,4,3,2444,1960,Sfr,6/15/18,870000,2018,265 Pine DR,265+Pine+DR+Frisco+CO,"{'lat': 39.57129279999999, 'lng': -106.1010135}",39.57129279999999,-106.10101350000001
1300039,472 Cascade CIR,Silverthorne,80498,4,2,1824,1979,Sfr,6/25/18,659000,2018,472 Cascade CIR,472+Cascade+CIR+Silverthorne+CO,"{'lat': 39.638313, 'lng': -106.071297}",39.638313000000004,-106.071297
1300060,445 Cascade CIR,Silverthorne,80498,4,2,1684,1979,Sfr,4/18/18,584000,2018,445 Cascade CIR,445+Cascade+CIR+Silverthorne+CO,"{'lat': 39.6370748, 'lng': -106.0714348}",39.63707479999999,-106.0714348
1102857,1610 Lakeview TER  Unit #103A,Frisco,80443,2,2,1045,1994,Condominium,5/21/18,483000,2018,1610 Lakeview TER,1610+Lakeview+TER+Frisco+CO,"{'lat': 39.5984542, 'lng': -106.0891555}",39.5984542,-106.08915549999999
1102855,1610 Lakeview TER  Unit #101A,Frisco,80443,2,2,1045,1994,Condominium,10/12/18,507000,2018,1610 Lakeview TER,1610+Lakeview+TER+Frisco+CO,"{'lat': 39.5984542, 'lng': -106.0891555}",39.5984542,-106.08915549999999
1200100,277 Alpine DR,Frisco,80443,4,5,6065,1977,Sfr,7/19/18,950000,2018,277 Alpine DR,277+Alpine+DR+Frisco+CO,"{'lat': 39.5789738, 'lng': -106.1065433}",39.57897379999999,-106.1065433
1200016,233 Highwood TER,Frisco,80443,4,4,4006,2000,Sfr,12/17/18,750000,2018,233 Highwood TER,233+Highwood+TER+Frisco+CO,"{'lat': 39.5818517, 'lng': -106.1086845}",39.58185170000001,-106.1086845
1102810,1640 Lakeview TER  Unit #203D,Frisco,80443,2,2,1045,1994,Condominium,10/18/18,503000,2018,1640 Lakeview TER,1640+Lakeview+TER+Frisco+CO,"{'lat': 39.5744309, 'lng': -106.0975203}",39.5744309,-106.0975203
1300057,457 Cascade CIR,Silverthorne,80498,4,2,1632,1979,Sfr,10/12/18,400000,2018,457 Cascade CIR,457+Cascade+CIR+Silverthorne+CO,"{'lat': 39.6376973, 'lng': -106.0714807}",39.6376973,-106.07148070000001
1102804,1640 Lakeview TER  Unit #101D,Frisco,80443,2,2,1045,1994,Condominium,8/3/18,498000,2018,1640 Lakeview TER,1640+Lakeview+TER+Frisco+CO,"{'lat': 39.5744309, 'lng': -106.0975203}",39.5744309,-106.0975203
1102351,341 N 7th AVE,Frisco,80443,4,5,4053,1996,Sfr,7/27/18,2200000,2018,341 N 7th AVE,341+N+7th+AVE+Frisco+CO,"{'lat': 39.5790714, 'lng': -106.0955475}",39.5790714,-106.09554750000001
1102725,208C Creekside DR,Frisco,80443,3,3,2113,1994,Townhouse,9/28/18,725000,2018,208C Creekside DR,208C+Creekside+DR+Frisco+CO,"{'lat': 39.578654, 'lng': -106.101658}",39.578654,-106.101658
1102363,280 N 6th AVE,Frisco,80443,5,3,3283,1991,Sfr,12/28/18,1075000,2018,280 N 6th AVE,280+N+6th+AVE+Frisco+CO,"{'lat': 39.578405, 'lng': -106.095729}",39.578405,-106.095729
1102315,741 Lagoon DR  Unit #B,Frisco,80443,2,3,1108,1990,Condominium,9/19/18,542100,2018,741 Lagoon DR,741+Lagoon+DR+Frisco+CO,"{'lat': 39.585269, 'lng': -106.091214}",39.585269,-106.091214
1102686,732 Meadow Creek DR  Unit #B,Frisco,80443,2,3,1363,1994,Condominium,1/26/18,640000,2018,732 Meadow Creek DR,732+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.584962, 'lng': -106.089231}",39.584962,-106.08923100000001
1102319,741 Lagoon DR  Unit #F,Frisco,80443,2,3,1103,1990,Condominium,10/19/18,545000,2018,741 Lagoon DR,741+Lagoon+DR+Frisco+CO,"{'lat': 39.585269, 'lng': -106.091214}",39.585269,-106.091214
1102685,732 Meadow Creek DR  Unit #A,Frisco,80443,2,3,1362,1994,Condominium,6/11/18,650000,2018,732 Meadow Creek DR,732+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.584962, 'lng': -106.089231}",39.584962,-106.08923100000001
1102587,725 Meadow Creek DR  Unit #H,Frisco,80443,2,3,1105,1993,Condominium,9/4/18,535000,2018,725 Meadow Creek DR,725+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.58429599999999, 'lng': -106.090138}",39.58429599999999,-106.09013799999998
1102555,723 Meadow Creek DR  Unit #D,Frisco,80443,2,3,1097,1993,Condominium,10/11/18,540000,2018,723 Meadow Creek DR,723+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.5846534, 'lng': -106.0901902}",39.5846534,-106.0901902
1102604,408C Bayview DR,Frisco,80443,3,3,1383,1994,Townhouse,7/20/18,555000,2018,408C Bayview DR,408C+Bayview+DR+Frisco+CO,"{'lat': 39.5734622, 'lng': -106.0876189}",39.5734622,-106.0876189
1102754,495B Water Dance CT,Frisco,80443,3,4,2487,1994,Townhouse,8/22/18,775000,2018,495B Water Dance CT,495B+Water+Dance+CT+Frisco+CO,"{'lat': 39.5738724, 'lng': -106.0854382}",39.5738724,-106.0854382
1102434,580 Spotted Horse CT,Frisco,80443,4,4,3316,1992,Sfr,2/12/18,955000,2018,580 Spotted Horse CT,580+Spotted+Horse+CT+Frisco+CO,"{'lat': 39.5826935, 'lng': -106.0949895}",39.5826935,-106.0949895
1102485,560A Gold Dust DR,Frisco,80443,3,3,2446,1992,Sfr,10/22/18,850000,2018,560A Gold Dust DR,560A+Gold+Dust+DR+Frisco+CO,"{'lat': 39.5827883, 'lng': -106.094436}",39.5827883,-106.09443600000002
1102780,405 Creekside DR,Frisco,80443,2,4,2452,1997,Sfr,9/5/18,1500000,2018,405 Creekside DR,405+Creekside+DR+Frisco+CO,"{'lat': 39.57796099999999, 'lng': -106.098917}",39.57796099999999,-106.09891699999999
1102612,412C Bayview DR,Frisco,80443,3,3,1383,1994,Townhouse,7/13/18,537500,2018,412C Bayview DR,412C+Bayview+DR+Frisco+CO,"{'lat': 39.573492, 'lng': -106.088074}",39.573492,-106.088074
1102654,726 Meadow Creek DR  Unit #E,Frisco,80443,2,3,1119,1994,Condominium,4/23/18,505000,2018,726 Meadow Creek DR,726+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.586404, 'lng': -106.0921401}",39.586403999999995,-106.09214009999998
1102569,60 Teller ST,Frisco,80443,4,4,2064,1992,Sfr,8/14/18,825000,2018,60 Teller ST,60+Teller+ST+Frisco+CO,"{'lat': 39.5734454, 'lng': -106.1014819}",39.5734454,-106.10148190000001
1102436, 41st,Frisco,80443,3,3,2415,1993,Sfr,10/25/18,915000,2018,41st,41st+Frisco+CO,"{'lat': 39.5744309, 'lng': -106.0975203}",39.5744309,-106.0975203
1102125,749 Lagoon DR  Unit #2A,Frisco,80443,1,2,855,1986,Condominium,9/14/18,455000,2018,749 Lagoon DR,749+Lagoon+DR+Frisco+CO,"{'lat': 39.5859881, 'lng': -106.0912989}",39.5859881,-106.09129890000001
1101992,99 Granite ST  Unit #220,Frisco,80443,1,1,450,1985,Condominium,8/17/18,297000,2018,99 Granite ST,99+Granite+ST+Frisco+CO,"{'lat': 39.574563, 'lng': -106.1019551}",39.574563,-106.1019551
1101790,805 S 5th AVE  Unit #142,Frisco,80443,2,2,875,1984,Condominium,9/5/18,505000,2018,805 S 5th AVE,805+S+5th+AVE+Frisco+CO,"{'lat': 39.5693485, 'lng': -106.0959336}",39.5693485,-106.0959336
1101678,101 Forest DR  Unit #J,Frisco,80443,1,1,555,1983,Condominium,8/8/18,305000,2018,101 Forest DR,101+Forest+DR+Frisco+CO,"{'lat': 39.5757616, 'lng': -106.1105678}",39.57576160000001,-106.11056780000001
1101700,734 Lagoon DR  Unit #A,Frisco,80443,1,2,1230,1983,Condominium,11/8/18,439100,2018,734 Lagoon DR,734+Lagoon+DR+Frisco+CO,"{'lat': 39.585156, 'lng': -106.09199}",39.585156,-106.09199
1101805,805 S 5th AVE  Unit #352,Frisco,80443,2,3,1058,1984,Condominium,9/14/18,552500,2018,805 S 5th AVE,805+S+5th+AVE+Frisco+CO,"{'lat': 39.5693485, 'lng': -106.0959336}",39.5693485,-106.0959336
1101656,620 S 7th AVE  Unit #237,Frisco,80443,1,1,603,1983,Condominium,8/10/18,340000,2018,620 S 7th AVE,620+S+7th+AVE+Frisco+CO,"{'lat': 39.5687457, 'lng': -106.092782}",39.56874570000001,-106.092782
1101918,738 Lagoon DR  Unit #C,Frisco,80443,2,2,1021,1984,Condominium,10/9/18,499000,2018,738 Lagoon DR,738+Lagoon+DR+Frisco+CO,"{'lat': 39.5853394, 'lng': -106.0917122}",39.585339399999995,-106.0917122
1101695,216 Creekside DR  Unit #4,Frisco,80443,3,3,1775,1983,Townhouse,9/20/18,580000,2018,216 Creekside DR,216+Creekside+DR+Frisco+CO,"{'lat': 39.57884, 'lng': -106.101476}",39.57884,-106.101476
1102218,900 Meadow Creek DR  Unit #104,Frisco,80443,2,2,1041,1972,Condominium,2/28/18,512500,2018,900 Meadow Creek DR,900+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.5869473, 'lng': -106.0932682}",39.5869473,-106.0932682
1102059,604A Little Chief WAY,Frisco,80443,3,3,2038,1985,Sfr,7/13/18,357232,2018,604A Little Chief WAY,604A+Little+Chief+WAY+Frisco+CO,"{'lat': 39.5809291, 'lng': -106.1042081}",39.580929100000006,-106.1042081
1102227,715 S 5th AVE  Unit #160,Frisco,80443,1,1,659,1989,Condominium,7/31/18,360000,2018,715 S 5th AVE,715+S+5th+AVE+Frisco+CO,"{'lat': 39.5698581, 'lng': -106.0959223}",39.5698581,-106.0959223
1102053,203 Creekside DR  Unit #207,Frisco,80443,2,2,1077,1986,Condominium,9/26/18,610000,2018,203 Creekside DR,203+Creekside+DR+Frisco+CO,"{'lat': 39.576543, 'lng': -106.1064019}",39.576543,-106.10640190000001
1101862,704 Lagoon DR  Unit #C,Frisco,80443,2,3,1210,1984,Condominium,8/1/18,585000,2018,704 Lagoon DR,704+Lagoon+DR+Frisco+CO,"{'lat': 39.584594, 'lng': -106.092178}",39.584594,-106.092178
1101839,635 McKees WAY,Frisco,80443,2,3,2081,1984,Sfr,9/5/18,905000,2018,635 McKees WAY,635+McKees+WAY+Frisco+CO,"{'lat': 39.5702918, 'lng': -106.0930303}",39.57029179999999,-106.09303030000001
1102134,450 W Main ST  Unit #313,Frisco,80443,1,1,665,1984,Condominium,12/27/18,380000,2018,450 W Main ST,450+W+Main+ST+Frisco+CO,"{'lat': 39.5752478, 'lng': -106.1102393}",39.57524779999999,-106.11023929999999
1101945,855 S 5th AVE  Unit #376,Frisco,80443,1,1,757,1985,Condominium,10/25/18,450000,2018,855 S 5th AVE,855+S+5th+AVE+Frisco+CO,"{'lat': 39.5693564, 'lng': -106.0959526}",39.569356400000004,-106.09595259999999
1102161,893 Hunters CIR,Frisco,80443,3,3,1920,1988,Sfr,9/28/18,845000,2018,893 Hunters CIR,893+Hunters+CIR+Frisco+CO,"{'lat': 39.5688737, 'lng': -106.0913563}",39.568873700000005,-106.09135630000002
1102122,749 Lagoon DR  Unit #1D,Frisco,80443,1,2,862,1986,Condominium,11/6/18,435000,2018,749 Lagoon DR,749+Lagoon+DR+Frisco+CO,"{'lat': 39.5859881, 'lng': -106.0912989}",39.5859881,-106.09129890000001
1102060,604B Little Chief WAY,Frisco,80443,3,4,2922,1985,Sfr,10/12/18,830100,2018,604B Little Chief WAY,604B+Little+Chief+WAY+Frisco+CO,"{'lat': 39.5809291, 'lng': -106.1042081}",39.580929100000006,-106.1042081
1102008,99 Granite ST  Unit #315,Frisco,80443,1,1,381,1985,Condominium,6/25/18,310000,2018,99 Granite ST,99+Granite+ST+Frisco+CO,"{'lat': 39.574563, 'lng': -106.1019551}",39.574563,-106.1019551
1101801,805 S 5th AVE  Unit #312,Frisco,80443,1,1,714,1984,Condominium,8/10/18,435000,2018,805 S 5th AVE,805+S+5th+AVE+Frisco+CO,"{'lat': 39.5693485, 'lng': -106.0959336}",39.5693485,-106.0959336
1101741,670 S 7th AVE  Unit #359,Frisco,80443,2,2,998,1983,Condominium,4/13/18,505000,2018,670 S 7th AVE,670+S+7th+AVE+Frisco+CO,"{'lat': 39.56876200000001, 'lng': -106.092889}",39.56876200000001,-106.09288899999999
1101832,916 Meadow Creek DR,Frisco,80443,3,3,1338,1980,Townhouse,8/8/18,515000,2018,916 Meadow Creek DR,916+Meadow+Creek+DR+Frisco+CO,"{'lat': 39.586444, 'lng': -106.0915515}",39.586444,-106.0915515
1100967,821 Pitkin ST,Frisco,80443,2,2,998,1973,Townhouse,4/19/18,475000,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1100964,821 Pitkin ST,Frisco,80443,2,2,1056,1973,Townhouse,5/7/18,405000,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1100965,821 Pitkin ST,Frisco,80443,2,2,1056,1973,Townhouse,8/29/18,332553,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1101623,500 Bills Ranch RD  Unit #201,Frisco,80443,1,1,703,1983,Condominium,8/10/18,425000,2018,500 Bills Ranch RD,500+Bills+Ranch+RD+Frisco+CO,"{'lat': 39.56934710000001, 'lng': -106.0939034}",39.56934710000001,-106.0939034
1101616,500 Bills Ranch RD  Unit #111,Frisco,80443,1,1,603,1983,Condominium,10/18/18,362000,2018,500 Bills Ranch RD,500+Bills+Ranch+RD+Frisco+CO,"{'lat': 39.56934710000001, 'lng': -106.0939034}",39.56934710000001,-106.0939034
1100842,509 Belford ST  Unit #E,Frisco,80443,3,2,1320,1978,Condominium,9/14/18,479000,2018,509 Belford ST,509+Belford+ST+Frisco+CO,"{'lat': 39.5710486, 'lng': -106.094734}",39.571048600000005,-106.094734
1101099,160 Creekside DR  Unit #14,Frisco,80443,2,1,712,1973,Condominium,4/23/18,374000,2018,160 Creekside DR,160+Creekside+DR+Frisco+CO,"{'lat': 39.5775975, 'lng': -106.1056487}",39.577597499999996,-106.1056487
1100963,821 Pitkin ST  Unit #1,Frisco,80443,2,2,994,1973,Townhouse,10/24/18,332553,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1100969,821 Pitkin ST,Frisco,80443,2,2,1060,1973,Townhouse,10/12/18,332553,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1101650,620 S 7th AVE  Unit #157,Frisco,80443,2,2,875,1983,Condominium,6/13/18,457500,2018,620 S 7th AVE,620+S+7th+AVE+Frisco+CO,"{'lat': 39.5687457, 'lng': -106.092782}",39.56874570000001,-106.092782
1101647,620 S 7th AVE  Unit #127,Frisco,80443,1,1,602,1983,Condominium,8/2/18,358000,2018,620 S 7th AVE,620+S+7th+AVE+Frisco+CO,"{'lat': 39.5687457, 'lng': -106.092782}",39.56874570000001,-106.092782
1100879,210A Miners Creek RD,Frisco,80443,2,3,1310,1978,Sfr,1/4/18,585000,2018,210A Miners Creek RD,210A+Miners+Creek+RD+Frisco+CO,"{'lat': 39.5809209, 'lng': -106.1014763}",39.580920899999995,-106.1014763
1100966,821 Pitkin ST,Frisco,80443,2,2,994,1973,Townhouse,8/31/18,332553,2018,821 Pitkin ST,821+Pitkin+ST+Frisco+CO,"{'lat': 39.57300860000001, 'lng': -106.0907746}",39.57300860000001,-106.0907746
1101094,310B Creekside DR,Frisco,80443,3,3,1791,1978,Townhouse,3/12/18,746900,2018,310B Creekside DR,310B+Creekside+DR+Frisco+CO,"{'lat': 39.579404, 'lng': -106.099741}",39.579404,-106.099741
1101188,416C Granite ST,Frisco,80443,3,3,1438,1980,Sfr,8/8/18,698500,2018,416C Granite ST,416C+Granite+ST+Frisco+CO,"{'lat': 39.5746435, 'lng': -106.0970496}",39.5746435,-106.0970496
1101298,141C Alpine DR,Frisco,80443,2,2,1100,1980,Townhouse,8/9/18,457000,2018,141C Alpine DR,141C+Alpine+DR+Frisco+CO,"{'lat': 39.579364, 'lng': -106.102118}",39.579364,-106.10211799999999
1101226,157C Alpine DR,Frisco,80443,2,3,1955,1980,Townhouse,7/11/18,750000,2018,157C Alpine DR,157C+Alpine+DR+Frisco+CO,"{'lat': 39.579571, 'lng': -106.101334}",39.579571,-106.10133400000001
1101594,307 S 8th AVE,Frisco,80443,4,4,4072,1955,Sfr,1/2/18,1030000,2018,307 S 8th AVE,307+S+8th+AVE+Frisco+CO,"{'lat': 39.5739994, 'lng': -106.0930213}",39.5739994,-106.0930213
1101545,570 Bills Ranch RD  Unit #115,Frisco,80443,2,2,842,1983,Condominium,10/11/18,490000,2018,570 Bills Ranch RD,570+Bills+Ranch+RD+Frisco+CO,"{'lat': 39.5693745, 'lng': -106.0940925}",39.5693745,-106.0940925
1101238,141 Forest DR,Frisco,80443,4,2,2190,1980,Sfr,5/22/18,875000,2018,141 Forest DR,141+Forest+DR+Frisco+CO,"{'lat': 39.5769832, 'lng': -106.1097537}",39.57698320000001,-106.1097537
1101356,57 Mount Royal DR  Unit #G,Frisco,80443,3,3,1525,1981,Condominium,12/7/18,615000,2018,57 Mount Royal DR,57+Mount+Royal+DR+Frisco+CO,"{'lat': 39.57441379999999, 'lng': -106.1044466}",39.57441379999999,-106.1044466
1101107,15 Granite ST,Frisco,80443,3,3,1552,1979,Townhouse,10/11/18,590000,2018,15 Granite ST,15+Granite+ST+Frisco+CO,"{'lat': 39.5743419, 'lng': -106.1021745}",39.5743419,-106.10217450000002
